  2.000000000000000E-008 -1.340956667648066E-002   6266645075433.08     
  4.000000000000000E-008 -9.636739892227382E-003  -11408623058561.9     
  6.000000000000001E-008  1.125930760655137E-002  -15800181324386.2     
  8.000000000000000E-008  2.132835908715222E-002   4640928760535.24     
  1.000000000000000E-007 -2.283225068827327E-004   23273743552426.3     
  1.200000000000000E-007 -2.888943140942224E-002   12527886568652.0     
  1.400000000000000E-007 -2.025480097019624E-002  -24140922188120.1     
  1.600000000000000E-007  2.426792067958916E-002  -33489449726735.7     
  1.800000000000000E-007  4.482660552298846E-002   9197336120925.25     
  2.000000000000000E-007 -7.604310260003887E-004   49851647169165.6     
  2.200000000000000E-007 -6.101566561462522E-002   26235502323975.6     
  2.400000000000000E-007 -4.282870019268079E-002  -51015057872481.2     
  2.600000000000000E-007  5.153823336868110E-002  -70728994234326.5     
  2.800000000000000E-007  9.507008636958028E-002   18836534847011.8     
  3.000000000000000E-007 -1.481819680145325E-003   106042277833292.     
  3.200000000000000E-007 -0.129211551816604        55218933705848.9     
  3.400000000000000E-007 -9.029030906985097E-002  -108121995942039.     
  3.600000000000000E-007  0.108460380354991       -150273719474840.     
  3.800000000000000E-007  0.201274980565055        44044127053659.2     
  4.000000000000000E-007  6.767446526325456E-003   111382035864148.     
  4.200000000000000E-007 -4.030510959987700E-003  -6275130193935.55     
  4.400000000000000E-007  1.987949475631798E-003  -1497000763016.15     
  4.600000000000000E-007  3.635191902661828E-003  -2526824593064.02     
  4.800000000000001E-007 -3.117272202392988E-003  -1595125888801.24     
  5.000000000000000E-007 -1.449712163284988E-003   416053317234.445     
  5.200000000000000E-007  2.465417783577640E-003   752960400833.380     
  5.400000000000000E-007  1.023364707008655E-003  -894677742409.671     
  5.600000000000000E-007 -8.219886387917589E-004  -874014741808.545     
  5.800000000000001E-007 -8.934892952396271E-004  -595202993236.202     
  6.000000000000000E-007  2.638248333153952E-003   1823605292997.52     
  6.200000000000000E-007  2.451538175877890E-003  -2812154138182.83     
  6.400000000000000E-007  1.290190042333553E-003  -242267404461.303     
  6.600000000000000E-007 -5.217200480328872E-003  -1573371706904.56     
  6.800000000000001E-007 -5.233860236997843E-003   3172258307677.38     
  7.000000000000000E-007  2.647734178982966E-003   1526921791670.59     
  7.200000000000000E-007  4.978287822604342E-003  -2622651529960.16     
  7.400000000000000E-007 -2.641514299979371E-003   1529961919168.49     
  7.600000000000000E-007 -1.759599184983030E-003  -1628362963017.87     
  7.800000000000000E-007 -6.257472351462438E-003   673702664011.459     
  8.000000000000000E-007  3.409798003022925E-003   896889951402.047     
  8.200000000000000E-007  4.805731295140538E-003   1967348265382.93     
  8.400000000000000E-007  1.668816071249695E-003  -2073553016643.25     
  8.600000000000000E-007 -1.426484788162915E-003   1685405486645.34     
  8.800000000000000E-007 -4.763529976476925E-003  -48052806059.5854     
  9.000000000000001E-007 -1.070239679569594E-003   1114224341717.00     
  9.200000000000000E-007  5.140471893521827E-004  -840314490252.031     
  9.400000000000000E-007 -1.279221089426246E-004  -1325767976127.74     
  9.600000000000001E-007 -6.511152762172655E-004   1247717006474.59     
  9.799999999999999E-007  2.384520402233719E-003  -239067877802.208     
  1.000000000000000E-006 -2.125032065161957E-003  -1367320901587.53     
  1.020000000000000E-006 -2.688338206924210E-003   441078814686.484     
  1.040000000000000E-006 -1.959562509456626E-003   2341775837650.14     
  1.060000000000000E-006  1.287770167979467E-003  -546279272151.350     
  1.080000000000000E-006  3.250926191714459E-003   1821329457100.74     
  1.100000000000000E-006  6.701330860387926E-003  -9604074509.46810     
  1.120000000000000E-006 -7.631591300799055E-004  -2858016217759.48     
  1.140000000000000E-006 -6.887904572130675E-003  -1106248407377.62     
  1.160000000000000E-006 -3.444135539262436E-003   1828161839035.24     
  1.180000000000000E-006  6.629330634835749E-004   2141993280855.77     
  1.200000000000000E-006  4.446835096790626E-003  -360759385974.255     
  1.220000000000000E-006  4.063707397670225E-003  -1905797001744.43     
  1.240000000000000E-006 -2.976322660169616E-003   1227367927015.81     
  1.260000000000000E-006 -1.793082817954087E-003   216973293097.816     
  1.280000000000000E-006 -4.150819503749831E-003  -1972530083917.38     
  1.300000000000000E-006  1.744082762356117E-003   1330434548493.55     
  1.320000000000000E-006  3.488822169468955E-003  -184827183245.496     
  1.340000000000000E-006  1.245415711014228E-003  -1843975162808.28     
  1.360000000000000E-006 -2.990672744859302E-003  -371266166616.005     
  1.380000000000000E-006 -7.060822203060341E-004   728546339388.756     
  1.400000000000000E-006 -1.842218405832269E-003   177820768110.434     
  1.420000000000000E-006  2.231273419736374E-003   1887708854502.18     
  1.440000000000000E-006  4.487853846022610E-003  -915156242847.255     
  1.460000000000000E-006 -1.741348641361981E-004  -1575339283150.80     
  1.480000000000000E-006 -5.901016285290842E-003  -226894746247.856     
  1.500000000000000E-006 -2.453172372124426E-003   588735572317.750     
  1.520000000000000E-006  7.419877147729508E-004   543642982439.793     
  1.540000000000000E-006  2.663954200221154E-003   683614262305.835     
  1.560000000000000E-006  3.810755472837979E-003  -1322673771489.38     
  1.580000000000000E-006 -3.897963698723392E-003  -492500945833.908     
  1.600000000000000E-006 -2.908597218666444E-003   1186981189638.41     
  1.620000000000000E-006  5.101777610308822E-004  -967894695563.384     
  1.640000000000000E-006  3.484711629982837E-003  -2204185155148.68     
  1.660000000000000E-006  6.889947994345751E-004   1115783504381.92     
  1.680000000000000E-006  1.179870926048842E-003   1037516855119.74     
  1.700000000000000E-006  4.727901322081723E-004  -1438277176928.87     
  1.720000000000000E-006 -1.668812508375082E-003  -228350284056.713     
  1.740000000000000E-006 -1.192234960398284E-003  -497804239862.492     
  1.760000000000000E-006  1.251570825144495E-003  -2568159840419.77     
  1.780000000000000E-006 -1.251928457110469E-003   130363434827.357     
  1.800000000000000E-006  6.181619836616511E-004   915877347540.517     
  1.820000000000000E-006  7.157559742301567E-004  -183390842151.483     
  1.840000000000000E-006  2.924344661107437E-004   216476731604.683     
  1.860000000000000E-006 -2.758516515680716E-003  -1090171871862.58     
  1.880000000000000E-006  1.822975060726771E-004   215742221979.162     
  1.900000000000000E-006  3.232573692605699E-003  -301652111916.914     
  1.920000000000000E-006 -1.363174615469606E-003  -1866183123859.60     
  1.940000000000000E-006 -2.029214925428526E-003  -566210799626.552     
  1.960000000000000E-006 -7.527264964609041E-004  -229083211635.712     
  1.980000000000000E-006  1.051773703448192E-003  -570178249847.938     
  2.000000000000000E-006  1.766536122514738E-003   2799977745840.81     
  2.020000000000000E-006  6.300820810068349E-003  -1532384840914.23     
  2.040000000000000E-006 -1.893047136793607E-003  -835084038517.483     
  2.060000000000000E-006 -2.638006040389410E-003   345667071442.726     
  2.080000000000000E-006 -1.511924756698413E-003   199219010884.368     
  2.100000000000000E-006  1.529103704807763E-003   836739449569.269     
  2.120000000000000E-006  5.502312525947338E-003  -789889453513.073     
  2.140000000000000E-006 -1.854620778468884E-003  -864559541339.605     
  2.160000000000000E-006 -6.641757037852730E-003  -215650714580.267     
  2.180000000000000E-006 -1.281846670432878E-003   1740289604370.28     
  2.200000000000000E-006  2.476669643489076E-003   1284134173911.86     
  2.220000000000000E-006  2.867054156063545E-003   1276657479626.27     
  2.240000000000000E-006  3.211894943689086E-003   1740465310776.75     
  2.260000000000000E-006 -3.964744313282855E-003  -3534177269276.75     
  2.280000000000000E-006 -7.067524461344351E-003   2353174026149.15     
  2.300000000000000E-006  1.279384561621372E-003   1846053467025.31     
  2.320000000000000E-006  9.898099417515786E-003  -811336206685.173     
  2.340000000000000E-006  5.346567885172160E-003  -2156884255666.77     
  2.360000000000000E-006 -4.581036527204181E-003  -1331741606804.19     
  2.380000000000000E-006 -8.478897106551959E-003   1600800506202.36     
  2.400000000000000E-006 -1.529010999982637E-003   1972206972419.17     
  2.420000000000000E-006  5.739035366245360E-003   839650470675.446     
  2.440000000000000E-006  2.058965839429966E-004  -2615516560102.05     
  2.460000000000000E-006 -2.693011605805495E-003  -499304357247.339     
  2.480000000000000E-006 -8.053444525525455E-004   1899420830703.04     
  2.500000000000000E-006  2.935145803538174E-003  -109791263551.814     
  2.520000000000000E-006 -5.518048734626937E-004  -1003689726105.07     
  2.540000000000000E-006 -1.543424169548317E-003  -1375514286760.04     
  2.560000000000000E-006 -1.623474537188487E-003   2249659590187.00     
  2.580000000000000E-006  3.804887039716171E-003   547422797714.720     
  2.600000000000000E-006 -1.127928111292811E-003  -998377610576.543     
  2.620000000000000E-006 -3.334065941396383E-003  -804199994625.583     
  2.640000000000000E-006  1.096423156748743E-003   2695412308933.46     
  2.660000000000000E-006  5.958537440047963E-003  -778359497624.648     
  2.680000000000000E-006 -1.658590669838208E-003   285726612573.376     
  2.700000000000000E-006 -2.579600236252101E-003  -1826721145651.24     
  2.720000000000000E-006 -1.770346284766456E-003   3014127941829.72     
  2.740000000000000E-006  3.126431945224768E-003   1301470329263.04     
  2.760000000000000E-006  2.861351827419074E-003  -1428507193117.66     
  2.780000000000000E-006 -4.521801713458172E-003  -542527886629.511     
  2.800000000000000E-006 -1.527745039733494E-003   1084553521916.26     
  2.820000000000000E-006 -6.576074364527578E-004  -1174105007715.56     
  2.840000000000000E-006  1.081111379049691E-003   1291872705332.55     
  2.860000000000000E-006 -1.453700656003584E-003   436288342207.460     
  2.880000000000000E-006  2.680883818105835E-003   395886704095.422     
  2.900000000000000E-006 -4.046157413759382E-004  -1374379158024.99     
  2.920000000000000E-006 -3.175388030858118E-003   1755748117789.38     
  2.940000000000000E-006 -3.600788371811220E-003   50656116687.6317     
  2.960000000000000E-006 -1.560782987658395E-005   1759417946977.47     
  2.980000000000000E-006  3.618803651512007E-003   351285342758.536     
  3.000000000000000E-006  9.335965353042787E-004  -1269214347776.46     
  3.020000000000000E-006 -1.657543428410765E-003  -1503432287910.92     
  3.040000000000000E-006 -2.077084331485042E-003  -843048279037.157     
  3.060000000000000E-006  1.078070252785576E-003   507186133436.939     
